Wavelength(nm)	T%
801		2.64E-05
800.5		4.27E-05
800		-3.91E-05
799.5		7.15E-05
799		0.000145656
798.5		8.73E-05
798		0.000150756
797.5		0.000153729
797		0.000203027
796.5		0.000149457
796		0.000102377
795.5		0.00012162
795		0.000155394
794.5		0.000123797
794		0.000108561
793.5		7.88E-05
793		0.000191699
792.5		0.000179168
792		0.000176733
791.5		0.000201642
791		0.000171128
790.5		3.95E-05
790		0.000122848
789.5		0.000132899
789		0.000113475
788.5		0.000165503
788		0.00010759
787.5		0.000179602
787		9.76E-05
786.5		0.000165531
786		0.000178131
785.5		0.000228604
785		9.21E-05
784.5		0.000117401
784		0.000150649
783.5		3.60E-05
783		0.000242821
782.5		4.44E-05
782		0.000156083
781.5		0.000101924
781		0.000191727
780.5		0.000186714
780		4.70E-05
779.5		0.000190111
779		0.00037105
778.5		0.000191757
778		0.000136929
777.5		0.000162732
777		0.000150638
776.5		0.000149086
776		0.000212578
775.5		0.000173829
775		0.000143649
774.5		0.000190825
774		0.000136298
773.5		0.00017033
773		7.25E-05
772.5		0.000161478
772		0.000102348
771.5		0.000192276
771		0.0002924
770.5		0.000181601
770		0.00016037
769.5		0.000187659
769		0.000129632
768.5		0.000145336
768		6.41E-05
767.5		0.000192041
767		0.00027711
766.5		0.000182337
766		0.000159111
765.5		0.000136759
765		0.000201881
764.5		0.000106796
764		0.000195972
763.5		0.000133692
763		0.000362495
762.5		0.000177549
762		0.000178607
761.5		0.000267096
761		0.000193876
760.5		0.000141234
760		9.25E-05
759.5		0.000152064
759		0.000336972
758.5		0.00021805
758		0.000200297
757.5		0.000146762
757		0.000247297
756.5		0.000228538
756		0.000392694
755.5		0.000305837
755		0.000300764
754.5		0.000310069
754		0.000268765
753.5		0.000268209
753		0.000374819
752.5		0.000351074
752		0.000381869
751.5		0.000415382
751		0.000322054
750.5		0.000402164
750		0.000448734
749.5		0.000409418
749		0.000381768
748.5		0.000447455
748		0.000430076
747.5		0.000422951
747		0.000520199
746.5		0.000418676
746		0.000450931
745.5		0.000777018
745		0.000552473
744.5		0.000747664
744		0.000594972
743.5		0.000729602
743		0.000846224
742.5		0.000892609
742		0.000987069
741.5		0.001059406
741		0.001031809
740.5		0.000921201
740		0.00122509
739.5		0.001697096
739		0.001523449
738.5		0.001616014
738		0.001847201
737.5		0.002011177
737		0.002198945
736.5		0.002444683
736		0.002903371
735.5		0.003171871
735		0.003531629
734.5		0.004150151
734		0.004609833
733.5		0.0052303
733		0.005941441
732.5		0.006782053
732		0.007870479
731.5		0.008734226
731		0.010202043
730.5		0.011825746
730		0.013697178
