Wavelength(nm)	T%
397.5		76.20738983
397		68.34453583
396.5		58.06806564
396		46.39872742
395.5		34.33386612
395		23.60837364
394.5		14.99458408
394		8.915837288
393.5		5.067237854
393		2.818753481
392.5		1.584367871
392		0.893400073
391.5		0.512713492
391		0.303955883
390.5		0.180797577
390		0.109935924
389.5		0.068565175
389		0.043576151
388.5		0.028054871
388		0.018295944
387.5		0.012236323
387		0.008286287
386.5		0.005693646
386		0.003972191
385.5		0.002875364
385		0.002160495
384.5		0.001509578
384		0.001183599
383.5		0.00090827
383		0.000767896
382.5		0.000600329
382		0.000473259
381.5		0.000571736
381		0.000402447
380.5		0.000400977
380		0.000456149
379.5		0.000390563
379		0.000374704
378.5		0.000313855
378		0.000403373
377.5		0.000403097
377		0.000415841
376.5		0.000345947
376		0.000305349
375.5		0.00044356
375		0.000324777
374.5		0.000268223
374		0.000434497
373.5		0.000253833
373		0.000440849
372.5		0.000458016
372		0.000486748
371.5		0.00034329
371		0.000330923
370.5		0.0003279
370		0.000321479
369.5		0.000244151
369		0.000448417
368.5		0.000313255
368		0.000341857
