Wavelength(nm)	T%
343.5		0.000226998
343		0.000100083
342.5		0.000186939
342		0.000331451
341.5		8.89E-05
341		8.18E-05
340.5		0.000169214
340		3.42E-06
339.5		0.000181661
339		0.000268715
338.5		0.000147989
338		0.00015604
337.5		0.000124018
337		0.000241656
336.5		0.00013155
336		0.000203145
335.5		0.000189325
335		0.000209131
334.5		0.000211549
334		6.23E-05
333.5		0.000143476
333		0.000138182
332.5		0.000173435
332		0.00038289
331.5		3.34E-05
331		0.000224336
330.5		0.000161276
330		0.000241666
329.5		0.000233452
329		0.000268117
328.5		7.03E-05
328		0.000165183
327.5		0.000185012
327		8.49E-05
326.5		0.000148587
326		0.000147007
325.5		8.97E-05
325		0.000124684
324.5		0.000189348
324		0.000128051
323.5		0.000224443
323		4.62E-05
322.5		0.00023308
322		0.000199781
321.5		2.69E-05
321		0.000108817
320.5		0.000254134
320		0.000301551
319.5		4.77E-05
319		0.000183124
318.5		0.000219131
318		0.000109848
317.5		0.000110598
317		0.000147889
316.5		0.000167717
316		0.000162728
315.5		0.000197292
315		0.000147941
314.5		0.000218817
314		8.90E-05
313.5		0.000148854
313		0.000178311
312.5		0.000103843
312		8.03E-05
311.5		0.000216925
311		0.000169995
310.5		0.000139312
310		0.000154844
309.5		0.000362549
309		0.000240614
308.5		0.000242289
308		0.000122759
307.5		6.24E-05
307		0.000280311
306.5		0.000153701
306		0.000201505
305.5		0.000191708
305		0.000102048
304.5		0.000176205
304		0.000195807
303.5		0.000164275
303		9.77E-06
302.5		0.000314018
302		0.000113496
301.5		0.000234533
301		0.000131456
300.5		0.000214601
300		0.000280565
